   0.NN   ; 1.input ; 1.speed ; 1.ksiD ; 1.density ; 1.output ; 1.delay ; 2.input ; 2.speed ; 2.ksiD ; 2.density ; 2.output ; 2.delay ; 3.input ; 3.speed ; 3.ksiD ; 3.density ; 3.output ; 3.delay ; 4.input ; 4.speed ; 4.ksiD ; 4.density ; 4.output ; 4.delay ; 5.input ; 5.speed ; 5.ksiD ; 5.density ; 5.output ; 5.delay ; 6.input ; 6.speed ; 6.ksiD ; 6.density ; 6.output ; 6.delay ; 7.input ; 7.speed ; 7.ksiD ; 7.density ; 7.output ; 7.delay ; 8.input ; 8.speed ; 8.ksiD ; 8.density ; 8.output ; 8.delay 
  54.2700 ;  0.1771 ;  0.7369 ; 1.0000 ;    0.2404 ;   0.1830 ;  1.9990 ;  0.2344 ;  0.4361 ; 0.5000 ;    0.5376 ;   0.3117 ;  0.6610 ;  0.4947 ;  0.5392 ; 0.7000 ;    0.9174 ;   0.2709 ;  1.0150 ;  0.3642 ;  1.2964 ; 0.8000 ;    0.2809 ;   0.5523 ;  0.9410 ;  0.4363 ;  0.9738 ; 1.5000 ;    0.4481 ;   0.5839 ;  1.4400 ;  1.4072 ;  0.6020 ; 1.0000 ;    2.3375 ;   0.5923 ;  0.8830 ;  0.2369 ;  1.6534 ; 1.5000 ;    0.1433 ;   0.8634 ;  1.1960 ;  0.3554 ;  1.7311 ; 0.6000 ;    0.2053 ;   1.8067 ;  0.4210 
  54.5200 ;  0.2917 ;  0.6112 ; 1.0000 ;    0.4773 ;   0.2985 ;  1.9990 ;  0.4150 ;  0.3761 ; 0.5000 ;    1.1035 ;   0.1003 ;  0.7760 ;  0.3988 ;  1.1184 ; 0.7000 ;    0.3566 ;   0.1219 ;  0.8690 ;  0.2191 ;  0.4536 ; 0.8000 ;    0.4831 ;   0.0150 ;  0.8630 ;  0.0363 ;  1.3716 ; 1.5000 ;    0.0265 ;   0.0595 ;  1.5300 ;  0.1965 ;  0.9179 ; 1.0000 ;    0.2140 ;   0.4763 ;  0.8370 ;  0.1905 ;  1.1977 ; 1.5000 ;    0.1591 ;   0.2692 ;  1.2320 ;  0.2858 ;  1.7311 ; 0.6000 ;    0.1651 ;   2.8183 ;  0.4210 
  54.5600 ;  0.3045 ;  0.5822 ; 1.0000 ;    0.5230 ;   0.3114 ;  1.9990 ;  0.4020 ;  0.4309 ; 0.5000 ;    0.9330 ;   0.0965 ;  0.7960 ;  0.4078 ;  1.0666 ; 0.7000 ;    0.3824 ;   0.0607 ;  0.8540 ;  0.0920 ;  0.4491 ; 0.8000 ;    0.2049 ;   0.0317 ;  0.8830 ;  0.0041 ;  1.4973 ; 1.5000 ;    0.0027 ;   0.3499 ;  1.5280 ;  0.4423 ;  0.6160 ; 1.0000 ;    0.7179 ;   0.3659 ;  0.8560 ;  0.1464 ;  1.6965 ; 1.5000 ;    0.0863 ;   0.2724 ;  1.1930 ;  0.2196 ;  1.0693 ; 0.6000 ;    0.2053 ;   0.4692 ;  0.3970 
  54.6900 ;  0.3304 ;  0.4817 ; 1.0000 ;    0.6859 ;   0.3368 ;  1.9980 ;  0.2850 ;  0.6707 ; 0.5000 ;    0.4250 ;   0.0633 ;  0.8430 ;  0.4000 ;  0.6682 ; 0.7000 ;    0.5986 ;   0.0068 ;  0.8720 ;  0.0920 ;  1.0015 ; 0.8000 ;    0.0919 ;   0.2571 ;  0.9330 ;  0.5293 ;  0.8208 ; 1.5000 ;    0.6448 ;   0.2435 ;  1.4380 ;  0.5075 ;  1.3645 ; 1.0000 ;    0.3719 ;   1.5918 ;  0.9200 ;  0.6367 ;  0.9432 ; 1.5000 ;    0.6751 ;   0.1874 ;  1.1960 ;  0.9551 ;  1.7555 ; 0.6000 ;    0.5441 ;   0.2744 ;  0.4540 
  54.7500 ;  0.3333 ;  0.4353 ; 1.0000 ;    0.7658 ;   0.3391 ;  1.9980 ;  0.2083 ;  0.7812 ; 0.5000 ;    0.2667 ;   0.0332 ;  0.8560 ;  0.3724 ;  0.4848 ; 0.7000 ;    0.7680 ;   0.0044 ;  0.9020 ;  0.2917 ;  1.2539 ; 0.8000 ;    0.2326 ;   0.4736 ;  0.9410 ;  0.6667 ;  0.5170 ; 1.5000 ;    1.2894 ;   0.0602 ;  1.4610 ;  0.5382 ;  1.6875 ; 1.0000 ;    0.3189 ;   4.6472 ;  0.9140 ;  1.8589 ;  0.6463 ; 1.5000 ;    2.8762 ;   0.0680 ;  1.2270 ;  2.7883 ;  1.9704 ; 0.6000 ;    1.4151 ;   0.9980 ;  0.4430 
  54.8800 ;  0.3196 ;  0.3447 ; 1.0000 ;    0.9272 ;   0.3232 ;  1.9980 ;  0.0565 ;  0.9292 ; 0.5000 ;    0.0608 ;   0.0017 ;  0.8630 ;  0.3249 ;  0.4107 ; 0.7000 ;    0.7911 ;   0.0108 ;  0.9840 ;  0.5828 ;  1.0695 ; 0.8000 ;    0.5449 ;   0.6926 ;  0.9080 ;  0.1820 ;  1.1040 ; 1.5000 ;    0.1649 ;   0.0030 ;  1.5240 ;  0.7064 ;  0.6916 ; 1.0000 ;    1.0214 ;   0.2508 ;  0.8480 ;  0.1003 ;  1.8749 ; 1.5000 ;    0.0535 ;   0.2531 ;  1.1810 ;  0.1505 ;  0.8274 ; 0.6000 ;    0.1819 ;   0.1927 ;  0.4330 
  54.8900 ;  0.3175 ;  0.3386 ; 1.0000 ;    0.9375 ;   0.3208 ;  1.9980 ;  0.0478 ;  0.9331 ; 0.5000 ;    0.0512 ;   0.0040 ;  0.8620 ;  0.3248 ;  0.4272 ; 0.7000 ;    0.7602 ;   0.0112 ;  0.9900 ;  0.5782 ;  1.0189 ; 0.8000 ;    0.5675 ;   0.5990 ;  0.8990 ;  0.1374 ;  1.1792 ; 1.5000 ;    0.1165 ;   0.0128 ;  1.5260 ;  0.6231 ;  0.6321 ; 1.0000 ;    0.9857 ;   0.2292 ;  0.8540 ;  0.0917 ;  1.8627 ; 1.5000 ;    0.0492 ;   0.2766 ;  1.1800 ;  0.1375 ;  0.9480 ; 0.6000 ;    0.1451 ;   0.2253 ;  0.4380 
  54.9600 ;  0.2984 ;  0.3009 ; 1.0000 ;    0.9917 ;   0.2997 ;  1.9980 ;  0.0065 ;  0.9260 ; 0.5000 ;    0.0071 ;   0.0603 ;  0.8510 ;  0.3600 ;  0.6120 ; 0.7000 ;    0.5883 ;   0.0457 ;  1.0250 ;  0.4322 ;  0.6484 ; 0.8000 ;    0.6666 ;   0.0006 ;  0.8490 ;  0.0041 ;  1.4973 ; 1.5000 ;    0.0027 ;   0.3499 ;  1.5280 ;  0.3961 ;  0.7399 ; 1.0000 ;    0.5353 ;   0.2042 ;  0.8970 ;  0.0817 ;  1.1458 ; 1.5000 ;    0.0713 ;   0.4466 ;  1.1900 ;  0.1225 ;  1.9843 ; 0.6000 ;    0.0617 ;   0.3238 ;  0.4550 
  54.9700 ;  0.2951 ;  0.2962 ; 1.0000 ;    0.9962 ;   0.2961 ;  1.9980 ;  0.0037 ;  0.9201 ; 0.5000 ;    0.0040 ;   0.0868 ;  0.8480 ;  0.3830 ;  0.6454 ; 0.7000 ;    0.5934 ;   0.0589 ;  1.0280 ;  0.3990 ;  0.6032 ; 0.8000 ;    0.6615 ;   0.0005 ;  0.8480 ;  0.0163 ;  1.4993 ; 1.5000 ;    0.0109 ;   0.4425 ;  1.5260 ;  0.5019 ;  0.8236 ; 1.0000 ;    0.6094 ;   0.2272 ;  0.9020 ;  0.0909 ;  1.0138 ; 1.5000 ;    0.0897 ;   0.3459 ;  1.1940 ;  0.1363 ;  2.0443 ; 0.6000 ;    0.0667 ;   0.3375 ;  0.4550 
  54.9900 ;  0.2882 ;  0.2875 ; 1.0000 ;    1.0022 ;   0.2886 ;  1.9980 ;  0.0004 ;  0.9049 ; 0.5000 ;    0.0005 ;   0.1182 ;  0.8420 ;  0.4067 ;  0.7147 ; 0.7000 ;    0.5691 ;   0.0791 ;  1.0330 ;  0.3282 ;  0.5265 ; 0.8000 ;    0.6234 ;   0.0037 ;  0.8520 ;  0.0637 ;  1.4668 ; 1.5000 ;    0.0434 ;   0.7934 ;  1.5190 ;  0.8762 ;  1.0196 ; 1.0000 ;    0.8594 ;   0.2686 ;  0.9110 ;  0.1074 ;  0.7899 ; 1.5000 ;    0.1360 ;   0.1314 ;  1.2030 ;  0.1611 ;  2.0372 ; 0.6000 ;    0.0791 ;   0.3644 ;  0.4490 
  55.0400 ;  0.2688 ;  0.2695 ; 1.0000 ;    0.9973 ;   0.2675 ;  1.9980 ;  0.0065 ;  0.8483 ; 0.5000 ;    0.0077 ;   0.3068 ;  0.8180 ;  0.5743 ;  0.8880 ; 0.7000 ;    0.6467 ;   0.2895 ;  1.0340 ;  0.1512 ;  0.4376 ; 0.8000 ;    0.3454 ;   0.0222 ;  0.8720 ;  0.2812 ;  1.2034 ; 1.5000 ;    0.2337 ;   1.4846 ;  1.4660 ;  1.7964 ;  1.5101 ; 1.0000 ;    1.1896 ;   0.4146 ;  0.9220 ;  0.1658 ;  0.6642 ; 1.5000 ;    0.2497 ;   0.2608 ;  1.2290 ;  0.2488 ;  1.4038 ; 0.6000 ;    0.1772 ;   0.5797 ;  0.4000 
  55.1400 ;  0.2231 ;  0.2509 ; 1.0000 ;    0.8894 ;   0.2186 ;  1.9980 ;  0.0755 ;  0.6771 ; 0.5000 ;    0.1116 ;   0.8569 ;  0.7180 ;  1.0755 ;  1.1132 ; 0.7000 ;    0.9661 ;   1.5426 ;  0.9190 ;  0.0052 ;  0.7311 ; 0.8000 ;    0.0071 ;   0.1349 ;  0.9190 ;  0.6626 ;  0.5432 ; 1.5000 ;    1.2197 ;   0.0633 ;  1.4550 ;  1.7408 ;  1.3960 ; 1.0000 ;    1.2470 ;   2.0090 ;  0.8440 ;  0.8036 ;  1.7706 ; 1.5000 ;    0.4539 ;   0.3049 ;  1.1880 ;  1.2054 ;  0.9480 ; 0.6000 ;    1.2716 ;   0.6835 ;  0.4380 
  55.3500 ;  0.1152 ;  0.2903 ; 1.0000 ;    0.3967 ;   0.1086 ;  1.9980 ;  0.3308 ;  0.3395 ; 0.5000 ;    0.9743 ;   0.1660 ;  0.6870 ;  0.2745 ;  0.6913 ; 0.7000 ;    0.3971 ;   0.2437 ;  0.8690 ;  0.5691 ;  1.2001 ; 0.8000 ;    0.4742 ;   0.7727 ;  0.9260 ;  0.0000 ;  1.4830 ; 1.5000 ;    0.0000 ;   0.2022 ;  1.5300 ;  1.2187 ;  1.2988 ; 1.0000 ;    0.9383 ;   0.3974 ;  0.9190 ;  0.1589 ;  0.8567 ; 1.5000 ;    0.1855 ;   0.8980 ;  1.2380 ;  0.2384 ;  0.6913 ; 0.6000 ;    0.3449 ;   0.0421 ;  0.4150 
  55.3600 ;  0.1102 ;  0.2947 ; 1.0000 ;    0.3740 ;   0.1037 ;  1.9980 ;  0.3411 ;  0.3321 ; 0.5000 ;    1.0272 ;   0.1623 ;  0.6910 ;  0.2660 ;  0.6567 ; 0.7000 ;    0.4051 ;   0.2315 ;  0.8730 ;  0.5782 ;  1.1609 ; 0.8000 ;    0.4980 ;   0.7620 ;  0.9210 ;  0.0041 ;  1.4973 ; 1.5000 ;    0.0027 ;   0.3499 ;  1.5280 ;  1.3434 ;  1.3960 ; 1.0000 ;    0.9623 ;   0.4271 ;  0.9210 ;  0.1708 ;  0.9721 ; 1.5000 ;    0.1757 ;   1.0071 ;  1.2380 ;  0.2562 ;  0.6949 ; 0.6000 ;    0.3688 ;   0.0423 ;  0.4210 
  55.4500 ;  0.0687 ;  0.3427 ; 1.0000 ;    0.2005 ;   0.0634 ;  1.9980 ;  0.4065 ;  0.3193 ; 0.5000 ;    1.2729 ;   0.1085 ;  0.7390 ;  0.1719 ;  0.4159 ; 0.7000 ;    0.4134 ;   0.1519 ;  0.9220 ;  0.4631 ;  0.6971 ; 0.8000 ;    0.6644 ;   0.0181 ;  0.8500 ;  0.3333 ;  1.1294 ; 1.5000 ;    0.2951 ;   1.1335 ;  1.4540 ;  1.3035 ;  1.5801 ; 1.0000 ;    0.8250 ;   1.7904 ;  0.8770 ;  0.7162 ;  1.8741 ; 1.5000 ;    0.3821 ;   0.2685 ;  1.1810 ;  1.0743 ;  1.8859 ; 0.6000 ;    0.5696 ;   0.1616 ;  0.4550 
  55.5900 ;  0.0206 ;  0.4404 ; 1.0000 ;    0.0468 ;   0.0179 ;  1.9980 ;  0.3842 ;  0.4802 ; 0.5000 ;    0.8001 ;   0.0891 ;  0.8090 ;  0.1070 ;  0.5020 ; 0.7000 ;    0.2130 ;   0.2056 ;  1.0080 ;  0.0278 ;  0.5157 ; 0.8000 ;    0.0538 ;   0.0589 ;  0.8980 ;  0.6030 ;  0.5332 ; 1.5000 ;    1.1309 ;   0.0258 ;  1.4840 ;  0.2903 ;  0.5669 ; 1.0000 ;    0.5120 ;   0.1723 ;  0.8750 ;  0.0689 ;  0.6291 ; 1.5000 ;    0.1095 ;   0.1880 ;  1.2180 ;  0.1034 ;  0.7306 ; 0.6000 ;    0.1415 ;   0.1805 ;  0.4090 
  55.6300 ;  0.0117 ;  0.4713 ; 1.0000 ;    0.0248 ;   0.0097 ;  1.9980 ;  0.3509 ;  0.5536 ; 0.5000 ;    0.6339 ;   0.0838 ;  0.8240 ;  0.0935 ;  0.6230 ; 0.7000 ;    0.1500 ;   0.2721 ;  1.0260 ;  0.0006 ;  0.6805 ; 0.8000 ;    0.0008 ;   0.1094 ;  0.9150 ;  0.4363 ;  0.7277 ; 1.5000 ;    0.5996 ;   0.0084 ;  1.5050 ;  0.3898 ;  0.7664 ; 1.0000 ;    0.5086 ;   0.2286 ;  0.8980 ;  0.0915 ;  0.7989 ; 1.5000 ;    0.1145 ;   0.1934 ;  1.2360 ;  0.1372 ;  0.8274 ; 0.6000 ;    0.1658 ;   0.1707 ;  0.4330 
  55.7600 ;  0.0001 ;  0.5723 ; 1.0000 ;    0.0001 ;   0.0003 ;  1.9990 ;  0.1953 ;  0.7979 ; 0.5000 ;    0.2447 ;   0.0276 ;  0.8570 ;  0.0279 ;  1.0389 ; 0.7000 ;    0.0269 ;   0.8525 ;  0.9990 ;  0.3282 ;  1.2783 ; 0.8000 ;    0.2568 ;   0.5137 ;  0.9410 ;  0.0041 ;  1.4973 ; 1.5000 ;    0.0027 ;   0.3499 ;  1.5280 ;  1.7161 ;  1.6775 ; 1.0000 ;    1.0230 ;   1.5123 ;  0.9070 ;  0.6049 ;  1.8039 ; 1.5000 ;    0.3353 ;   0.1373 ;  1.1800 ;  0.9074 ;  1.8662 ; 0.6000 ;    0.4862 ;   0.5550 ;  0.4340 
  55.7700 ;  0.0003 ;  0.5797 ; 1.0000 ;    0.0006 ;   0.0007 ;  1.9990 ;  0.1822 ;  0.8139 ; 0.5000 ;    0.2239 ;   0.0224 ;  0.8590 ;  0.0231 ;  1.0602 ; 0.7000 ;    0.0218 ;   0.9277 ;  0.9850 ;  0.3642 ;  1.2964 ; 0.8000 ;    0.2809 ;   0.5523 ;  0.9410 ;  0.0163 ;  1.4993 ; 1.5000 ;    0.0109 ;   0.4425 ;  1.5260 ;  1.9225 ;  1.6480 ; 1.0000 ;    1.1666 ;   1.6833 ;  0.8970 ;  0.6733 ;  1.7274 ; 1.5000 ;    0.3898 ;   0.1301 ;  1.1800 ;  1.0100 ;  1.7311 ; 0.6000 ;    0.5834 ;   0.5971 ;  0.4210 
  55.8300 ;  0.0052 ;  0.6227 ; 1.0000 ;    0.0084 ;   0.0065 ;  1.9990 ;  0.1080 ;  0.8923 ; 0.5000 ;    0.1210 ;   0.0036 ;  0.8640 ;  0.0101 ;  1.1248 ; 0.7000 ;    0.0090 ;   0.6837 ;  0.8880 ;  0.5379 ;  1.2627 ; 0.8000 ;    0.4260 ;   0.7439 ;  0.9330 ;  0.2303 ;  1.2723 ; 1.5000 ;    0.1810 ;   1.6405 ;  1.4810 ;  3.0681 ;  1.1603 ; 1.0000 ;    2.6442 ;   1.0784 ;  0.8350 ;  0.4314 ;  0.9780 ; 1.5000 ;    0.4411 ;   0.1599 ;  1.1950 ;  0.6470 ;  0.8105 ; 0.6000 ;    0.7984 ;   0.1377 ;  0.4040 
  56.0800 ;  0.0818 ;  0.7408 ; 1.0000 ;    0.1105 ;   0.0861 ;  1.9990 ;  0.0258 ;  0.7869 ; 0.5000 ;    0.0327 ;   0.5464 ;  0.7860 ;  0.6325 ;  0.4933 ; 0.7000 ;    1.2822 ;   0.3964 ;  0.9000 ;  0.0454 ;  0.4873 ; 0.8000 ;    0.0932 ;   0.0448 ;  0.8930 ;  0.1820 ;  1.1040 ; 1.5000 ;    0.1649 ;   0.0030 ;  1.5240 ;  0.4442 ;  1.6864 ; 1.0000 ;    0.2634 ;   1.6887 ;  0.9150 ;  0.6755 ;  1.4555 ; 1.5000 ;    0.4641 ;   0.0684 ;  1.1840 ;  1.0132 ;  0.8105 ; 0.6000 ;    1.2501 ;   0.1389 ;  0.4040 
  56.1300 ;  0.1053 ;  0.7483 ; 1.0000 ;    0.1407 ;   0.1101 ;  1.9990 ;  0.0657 ;  0.6964 ; 0.5000 ;    0.0944 ;   0.8352 ;  0.7300 ;  0.9453 ;  0.3972 ; 0.7000 ;    2.3802 ;   0.2723 ;  0.9300 ;  0.0006 ;  0.6805 ; 0.8000 ;    0.0008 ;   0.1094 ;  0.9150 ;  0.0163 ;  1.4193 ; 1.5000 ;    0.0115 ;   0.0967 ;  1.5310 ;  0.4783 ;  1.4836 ; 1.0000 ;    0.3224 ;   2.1171 ;  0.8550 ;  0.8468 ;  0.8174 ; 1.5000 ;    1.0360 ;   0.0355 ;  1.2020 ;  1.2702 ;  0.8274 ; 0.6000 ;    1.5353 ;   0.1482 ;  0.4330 
